movie_id,title,movie_rating,release_date,runtime,metascore,imdb_rating
2418,J. Edgar,R,2011-11-11,137,59.0,6.5
2419,The Roommate,PG-13,2011-02-04,91,23.0,4.8
2420,Jumping the Broom,PG-13,2011-05-06,112,56.0,5.7
2421,The Change-Up,R,2011-08-05,112,39.0,6.3
2422,30 Minutes or Less,R,2011-08-12,83,49.0,6.1
2423,Colombiana,PG-13,2011-08-26,108,45.0,6.4
2424,Sucker Punch,PG-13,2011-03-25,110,33.0,6.0
2425,Larry Crowne,PG-13,2011-07-01,98,41.0,6.1
2426,A Very Harold & Kumar 3D Christmas,R,2011-11-04,90,61.0,6.3
2427,Drive,R,2011-09-16,100,78.0,7.8
2428,50/50,R,2011-09-30,100,72.0,7.6
2429,Courageous,PG-13,2011-09-30,129,42.0,7.0
2430,The Rite,PG-13,2011-01-28,114,38.0,6.0
2431,Arthur,PG-13,2011-04-08,110,36.0,5.7
2432,The Debt,R,2011-08-31,113,65.0,6.8
2433,The Sitter,R,2011-12-09,81,39.0,5.7
2434,Priest,PG-13,2011-05-13,87,41.0,5.7
2435,The Mechanic,R,2011-01-28,93,49.0,6.6
2436,Abduction,PG-13,2011-09-23,106,25.0,5.1
2437,Beastly,PG-13,2011-03-04,86,40.0,5.6
2438,Winnie the Pooh,G,2011-07-15,63,74.0,7.2
2440,Season of the Witch,PG-13,2011-01-07,95,28.0,5.4
2441,Our Idiot Brother,R,2011-08-26,90,60.0,6.4
2442,Tinker Tailor Soldier Spy,R,2012-01-06,122,85.0,7.1
2443,Don't Be Afraid of the Dark,R,2011-08-26,99,56.0,5.6
2444,Sanctum,R,2011-02-04,108,42.0,5.9
2445,Monte Carlo,PG,2011-07-01,109,43.0,5.8
2446,Your Highness,R,2011-04-08,102,31.0,5.5
2447,The Darkest Hour,PG-13,2011-12-25,89,18.0,4.9
2448,Mars Needs Moms,PG,2011-03-11,88,49.0,5.4
2449,Dream House,PG-13,2011-09-30,84,35.0,6.0
2451,The Three Musketeers,PG-13,2011-10-21,110,35.0,5.7
2452,The Eagle,PG-13,2011-02-11,114,55.0,6.2
2453,Shark Night 3D,PG-13,2011-09-02,90,22.0,4.0
2454,Fright Night,R,2011-08-19,106,64.0,6.4
2455,Apollo 18,PG-13,2011-09-02,86,24.0,5.2
2457,Young Adult,R,2011-12-16,94,71.0,6.3
2458,African Cats,G,2011-04-22,89,61.0,7.5
2459,Judy Moody and the Not Bummer Summer,PG,2011-06-10,91,37.0,4.3
2460,My Week with Marilyn,R,2011-12-23,99,65.0,6.9
2461,What's Your Number?,R,2011-09-30,106,35.0,6.1
2462,One Day,PG-13,2011-08-19,107,48.0,7.0
2463,Warrior,PG-13,2011-09-09,140,71.0,8.1
2464,The Tree of Life,PG-13,2011-05-17,139,85.0,6.8
2465,The Rum Diary,R,2011-10-28,119,56.0,6.2
2466,Glee: The 3D Concert Movie,PG,2011-08-12,84,48.0,5.5
2467,The Conspirator,PG-13,2011-04-15,122,55.0,6.9
2468,Jane Eyre,PG-13,2011-04-22,120,76.0,7.3
2469,Drive Angry,R,2011-02-25,104,44.0,5.4
2471,Win Win,R,2011-04-15,106,75.0,7.1
2472,Prom,PG,2011-04-29,104,50.0,5.4
2473,I Don't Know How She Does It,PG-13,2011-09-16,89,38.0,5.0
2474,Johnny English Reborn,PG,2011-10-21,101,46.0,6.3
2476,Elle s'appelait Sarah,PG-13,2011-07-22,111,59.0,7.5
2477,Barney's Version,R,2011-02-18,134,67.0,7.3
2478,The Big Year,PG,2011-10-14,100,53.0,6.2
2479,Jodaeiye Nader az Simin,PG-13,2011-03-16,123,95.0,8.3
2480,Take Me Home Tonight,R,2011-03-04,97,42.0,6.3
2481,Cedar Rapids,R,2011-03-18,87,70.0,6.3
2482,Beginners,R,2011-06-09,105,81.0,7.2
2484,A Dangerous Method,R,2011-11-10,99,76.0,6.4
2485,The Guard,R,2011-07-07,96,78.0,7.3
2486,Margin Call,R,2011-09-29,107,76.0,7.1
2487,Cave of Forgotten Dreams,G,2011-08-31,90,86.0,7.4
2488,Biutiful,R,2011-02-04,148,58.0,7.5
2490,The Company Men,R,2011-02-11,104,69.0,6.7
2491,The Way,PG-13,2010-11-19,123,64.0,7.4
2492,Seven Days in Utopia,G,2011-09-02,100,37.0,6.1
2494,Shame,NC-17,2012-01-13,101,72.0,7.2
2495,Des hommes et des dieux,PG-13,2011-03-25,122,86.0,7.2
2496,Starbuck,R,2012-05-03,109,49.0,7.2
2497,Don 2,Not Rated,2011-12-23,148,49.0,7.1
2498,Like Crazy,PG-13,2012-01-27,86,68.0,6.7
2499,Monsieur Lazhar,PG-13,2012-03-07,95,82.0,7.5
2500,La piel que habito,R,2011-09-02,120,70.0,7.6
2502,From Prada to Nada,PG-13,2011-01-28,107,39.0,5.5
2503,Melancholia,R,2011-05-26,135,80.0,7.2
2504,Albert Nobbs,R,2012-02-22,113,57.0,6.7
2505,Martha Marcy May Marlene,R,2011-12-21,102,75.0,6.9
2507,Everything Must Go,R,2011-10-14,97,65.0,6.4
2508,Carnage,R,2011-11-18,80,61.0,7.2
2509,Bucky Larson: Born to Be a Star,R,2011-09-09,97,9.0,3.2
2510,Ra.One,Not Rated,2011-10-26,156,60.0,4.7
2511,The Grace Card,PG-13,2011-02-25,101,43.0,6.4
2513,The Mighty Macs,G,2011-10-21,99,49.0,6.5
2516,A Better Life,PG-13,2011-07-28,98,64.0,7.2
2517,Take Shelter,R,2011-11-10,120,85.0,7.4
2519,Senna,PG-13,2011-05-25,106,79.0,8.5
2521,Café de flore,Not Rated,2011-11-18,120,53.0,7.4
2522,Delhi Belly,Not Rated,2011-07-01,103,66.0,7.6
2523,La doppia ora,Not Rated,2009-10-09,95,72.0,6.6
2526,The Art of Getting By,PG-13,2011-06-17,83,36.0,6.6
2527,Salvando al Soldado Pérez,PG-13,2011-09-02,105,56.0,5.9
2529,The Devil's Double,R,2011-09-08,109,52.0,7.1
2530,Snow Flower and the Secret Fan,PG-13,2011-06-24,120,42.0,6.1
2532,Another Earth,PG-13,2011-10-12,92,66.0,6.9
2534,Kill the Irishman,R,2012-05-11,106,50.0,7.1
2535,Dylan Dog: Dead of Night,PG-13,2011-04-29,107,31.0,5.1
2536,Sholem Aleichem: Laughing in the Darkness,Unrated,2011-07-08,93,77.0,7.0
2537,The Whistleblower,R,2011-10-27,112,59.0,7.1
2539,There Be Dragons,PG-13,2011-03-25,122,33.0,5.7
2540,Page One: Inside the New York Times,R,2011-09-29,92,68.0,6.9
2542,Red State,R,2011-09-30,88,50.0,6.2
2543,Attack the Block,R,2011-05-13,88,75.0,6.7
2544,Hævnen,R,2010-08-26,118,65.0,7.6
2548,The Beaver,PG-13,2011-05-19,91,60.0,6.6
2552,Jûsan-nin no shikaku,R,2010-09-25,141,84.0,7.6
2553,Pariah,R,2012-10-31,86,79.0,7.2
2555,À bout portant,R,2010-12-01,84,75.0,6.8
2556,"Nannerl, la soeur de Mozart",Not Rated,2010-06-09,120,71.0,6.4
2557,Hobo with a Shotgun,Not Rated,2011-05-12,86,55.0,6.1
2559,Terri,R,2012-08-08,105,72.0,6.5
2562,The Last Lions,PG,2011-02-18,88,69.0,8.3
2563,Le Havre,Not Rated,2011-09-08,93,82.0,7.2
2565,The Future,R,2011-08-17,91,67.0,6.2
2568,Crime d'amour,Not Rated,2011-09-02,106,63.0,6.5
2569,Machine Gun Preacher,R,2011-11-02,129,43.0,6.8
2570,Le nom des gens,R,2010-11-24,100,62.0,7.2
2572,Bride Flight,R,2011-06-10,130,60.0,7.0
2574,Weekend,Not Rated,2011-11-04,97,81.0,7.6
2575,Joueuse,Unrated,2011-04-01,101,70.0,6.9
2576,Di renjie: Tong tian di guo,PG-13,2010-09-30,119,75.0,6.6
2578,Submarine,R,2011-03-18,97,76.0,7.3
2581,Circumstance,R,2012-02-08,107,65.0,5.8
2584,Project Nim,PG-13,2011-08-12,93,83.0,7.4
2586,Turtle: The Incredible Journey,G,2011-06-24,81,56.0,7.0
2587,Hesher,R,2011-06-25,106,45.0,7.0
2588,Miral,R,2010-09-03,112,45.0,6.3
2589,Mooz-Lum,PG-13,2011-09-22,99,48.0,6.8
2591,La princesse de Montpensier,Not Rated,2010-11-03,139,78.0,6.5
2594,Happy People: A Year in the Taiga,Not Rated,2012-11-15,90,74.0,7.7
2595,The First Grader,PG-13,2011-06-24,103,56.0,7.4
2596,Super,R,2011-06-10,96,50.0,6.7
2598,L'amour fou,Not Rated,2011-05-13,98,63.0,6.8
2599,In the Land of Blood and Honey,R,2012-02-16,127,56.0,4.5
2604,Phil Ochs: There But for Fortune,Unrated,2011-01-05,96,72.0,7.7
2606,The Music Never Stopped,PG,2011-10-27,105,60.0,7.5
2607,Trolljegeren,PG-13,2010-10-29,103,61.0,7.0
2611,El Bulli: Cooking in Progress,Unrated,2011-09-15,108,61.0,6.4
2612,The Interrupters,Unrated,2011-08-12,125,86.0,7.5
2616,Happythankyoumoreplease,R,2011-03-03,100,45.0,6.8
2618,Blackthorn,R,2011-07-01,102,61.0,6.5
2621,Amigo,R,2011-07-06,124,63.0,5.8
2622,Loong Boonmee raleuk chat,Not Rated,2010-09-01,114,87.0,6.7
2623,Jig,PG,2011-05-06,99,53.0,6.7
2625,Go for It!,PG-13,2011-05-13,105,44.0,3.8
2630,Restless,PG-13,2011-04-06,91,47.0,6.7
2632,Hanyo,Not Rated,2011-01-26,107,68.0,6.4
2633,A Good Old Fashioned Orgy,R,2011-10-27,95,44.0,6.1
2636,Le quattro volte,Not Rated,2010-05-28,88,80.0,7.2
2637,Jian dang wei ye,Not Rated,2011-06-24,124,29.0,3.1
2638,Revenge of the Electric Car,PG-13,2012-07-20,90,63.0,7.2
2641,Nostalgia de la luz,Not Rated,2011-03-17,90,91.0,7.6
2642,Cold Weather,Not Rated,2011-04-15,96,64.0,6.2
2647,Tomboy,Not Rated,2011-04-20,82,74.0,7.4
2648,The Bang Bang Club,R,2011-07-22,106,48.0,7.0
2651,The Last Mountain,PG,2011-01-01,95,62.0,7.8
2652,Trust,R,2011-04-28,106,60.0,6.9
2653,Kaboom,Not Rated,2010-10-06,86,64.0,5.7
2656,Last Night,R,2011-02-16,93,50.0,6.6
2658,Henry's Crime,R,2011-01-14,108,49.0,6.0
2659,Rubber,R,2010-11-10,82,59.0,5.8
2661,Tropa de Elite 2: O Inimigo Agora é Outro,Not Rated,2010-10-08,115,71.0,8.0
2663,The Double,R,2014-04-04,93,68.0,6.5
2664,A Little Help,R,2011-07-22,109,54.0,5.7
2667,Exporting Raymond,PG,2010-10-21,86,55.0,6.9
2669,Vidal Sassoon: The Movie,PG,2011-12-16,90,63.0,6.5
2670,Carancho,Unrated,2011-02-11,107,66.0,6.9
2671,Der Räuber,Not Rated,2011-04-29,101,65.0,6.8
2673,The Whale,G,2011-09-09,85,64.0,8.1
2676,Beautiful Boy,R,2018-10-25,120,62.0,7.3
2677,La conquête,Not Rated,2011-05-18,105,62.0,6.3
2680,Flamenco Flamenco,Not Rated,2010-11-19,97,82.0,7.2
2681,The Tree,Not Rated,2010-08-11,100,58.0,6.6
2683,Puncture,R,2012-03-15,100,54.0,6.8
2686,Snowmen,PG,2010-11-14,86,39.0,6.1
2688,The Human Resources Manager,Not Rated,2011-03-04,103,62.0,6.6
2691,How to Live Forever,Not Rated,2009-10-01,92,57.0,6.3
2693,Crime After Crime,Not Rated,2011-07-01,95,72.0,7.7
2694,Toy Story 3,G,2010-06-18,103,92.0,8.2
2695,Finding Joe,Not Rated,2011-09-30,80,45.0,7.0
2697,The Other F Word,Not Rated,2012-12-06,98,60.0,7.3
2698,Dirty Girl,R,2011-07-07,90,37.0,6.4
2699,Farmageddon,Unrated,2011-07-08,86,62.0,7.1
2704,The Perfect Host,R,2011-05-07,93,48.0,6.8
2705,Putty Hill,Unrated,2011-02-18,85,78.0,6.0
2706,"Lebanon, Pa.",PG-13,2010-03-01,100,47.0,6.3
2709,Margaret,R,2012-06-01,150,61.0,6.5
2711,Every Day,PG-13,2018-02-23,97,52.0,6.5
2712,Rapt,Not Rated,2009-11-18,125,71.0,6.7
2713,Texas Killing Fields,R,2011-10-14,105,49.0,5.7
2714,Sykt lykkelig,R,2011-09-16,85,60.0,6.5
2715,Autoreiji,R,2010-06-12,109,67.0,6.8
2716,Desert Flower,R,2009-09-24,120,54.0,7.4
2721,The Myth of the American Sleepover,Not Rated,2011-04-07,96,67.0,6.3
2727,Road to Nowhere,R,2011-04-07,121,59.0,5.4
2729,Khodorkovsky,Not Rated,2011-11-30,111,73.0,7.0
2731,When Harry Tries to Marry,PG-13,2011-04-22,93,35.0,4.6
2733,11-11-11,PG-13,2011-11-03,90,26.0,3.9
2736,Fireflies in the Garden,R,2008-07-17,99,34.0,6.5
2741,Stake Land,R,2011-06-17,98,66.0,6.5
2742,Meet Monica Velour,R,2010-04-01,98,51.0,5.8
2743,Film socialisme,Not Rated,2010-05-19,102,64.0,5.7
2744,Autobiografia lui Nicolae Ceausescu,Not Rated,2011-09-09,180,87.0,7.6
2749,Small Town Murder Songs,R,2011-09-22,75,66.0,5.9
2751,The Son of No One,R,2011-07-09,90,36.0,5.1
2753,Cat Run,R,2011-04-01,106,33.0,5.6
2755,Redemption Road,PG-13,2010-04-17,95,44.0,5.7
2757,Cost of a Soul,R,2011-05-20,107,30.0,5.2
2758,Chasing Madoff,Unrated,2011-08-26,91,52.0,6.3
2759,Garbo: El espía,Not Rated,2011-11-18,88,67.0,7.2
2760,Salvation Boulevard,R,2011-07-15,96,35.0,5.3
2761,Sacrifice,Not Rated,2016-04-29,91,23.0,5.3
2762,"Marti, dupã Crãciun",Unrated,2011-05-25,99,81.0,6.9
2763,Jane's Journey,TV-G,2010-09-02,107,49.0,7.3
2765,Forks Over Knives,PG,2013-10-16,90,57.0,7.7
2767,Waiting for Forever,PG-13,2011-02-04,95,26.0,6.0
2768,The Other Woman,PG-13,2014-04-25,109,39.0,6.0
2772,Immigration Tango,R,2010-04-17,92,28.0,3.8
2774,Vincent will Meer,Unrated,2011-06-24,96,39.0,7.0
2775,Shut Up Little Man! An Audio Misadventure,Unrated,2011-08-25,90,57.0,6.6
2778,Vanishing on 7th Street,R,2011-02-05,92,50.0,4.9
2779,Black Death,R,2010-06-11,102,71.0,6.4
2780,Ceremony,R,2011-02-11,89,40.0,5.5
2782,All's Faire in Love,PG-13,2009-09-17,104,17.0,5.0
2784,Tyrannosaur,Not Rated,2011-10-07,92,65.0,7.6
2785,Answers to Nothing,R,2011-09-22,124,29.0,5.1
2788,Monogamy,Unrated,2010-04-24,96,47.0,5.0
2790,Griff the Invisible,PG-13,2011-03-01,90,49.0,6.1
2791,Resurrect Dead: The Mystery of the Toynbee Tiles,Not Rated,2011-08-01,86,60.0,7.3
2794,Die Fremde,Unrated,2011-01-28,119,65.0,7.5
2795,Skateland,PG-13,2011-05-13,96,51.0,5.7
2796,L'Apollonide (Souvenirs de la maison close),Not Rated,2011-11-25,122,75.0,6.7
2797,Oka!,Not Rated,2011-10-14,105,61.0,5.8
2799,Cook County,Not Rated,2011-12-16,93,44.0,6.7
2800,5 Days of War,R,2011-06-06,113,31.0,5.6
2801,The Avengers,PG-13,2012-05-04,143,69.0,8.0
2802,The Dark Knight Rises,PG-13,2012-07-20,164,78.0,8.4
2803,The Hunger Games,PG-13,2012-03-23,142,68.0,7.2
2804,Skyfall,PG-13,2012-11-09,143,81.0,7.7
2805,The Hobbit: An Unexpected Journey,PG-13,2012-12-14,169,58.0,7.8
2806,The Twilight Saga: Breaking Dawn - Part 2,PG-13,2012-11-16,115,52.0,5.5
2807,The Amazing Spider-Man,PG-13,2012-07-03,136,66.0,6.9
2808,Brave,PG,2012-06-22,93,69.0,7.1
2809,Ted,R,2012-06-29,106,62.0,6.9
2810,Madagascar 3: Europe's Most Wanted,PG,2012-06-08,93,60.0,6.8
2811,Wreck-It Ralph,PG,2012-11-02,101,72.0,7.7
2812,Lincoln,PG-13,2012-11-16,150,86.0,7.3
2813,Men in Black 3,PG-13,2012-05-25,106,58.0,6.8
2814,Django Unchained,R,2012-12-25,165,81.0,8.4
2815,Ice Age: Continental Drift,PG,2012-07-13,88,49.0,6.5
2816,Snow White and the Huntsman,PG-13,2012-06-01,127,57.0,6.1
2817,Les Misérables,PG-13,2012-12-25,158,63.0,7.6
2818,Hotel Transylvania,PG,2012-09-28,91,47.0,7.1
2819,Taken 2,PG-13,2012-10-05,92,45.0,6.3
2820,21 Jump Street,R,2012-03-16,109,69.0,7.2
2821,Argo,R,2012-10-12,120,86.0,7.7
2822,Silver Linings Playbook,R,2012-12-25,122,81.0,7.7
2823,Prometheus,R,2012-06-08,124,64.0,7.0
2824,Safe House,R,2012-02-10,115,52.0,6.7
2825,The Vow,PG-13,2012-02-10,104,43.0,6.8
2826,Life of Pi,PG,2012-11-21,127,79.0,7.9
2827,Magic Mike,R,2012-06-29,110,72.0,6.1
2828,The Bourne Legacy,PG-13,2012-08-10,135,61.0,6.6
2829,Journey 2: The Mysterious Island,PG,2012-02-10,94,41.0,5.8
2830,Rise of the Guardians,PG,2012-11-21,97,58.0,7.3
2831,Zero Dark Thirty,R,2013-01-11,157,95.0,7.4
2832,Flight,R,2012-11-02,138,76.0,7.3
2833,Think Like a Man,PG-13,2012-04-20,122,51.0,6.5
2834,The Campaign,R,2012-08-10,85,50.0,6.1
2835,The Expendables 2,R,2012-08-17,103,51.0,6.6
2836,Wrath of the Titans,PG-13,2012-03-30,99,37.0,5.7
2837,Jack Reacher,PG-13,2012-12-21,130,50.0,7.0
2838,Dark Shadows,PG-13,2012-05-11,113,55.0,6.2
2839,Parental Guidance,PG,2012-12-25,105,36.0,6.0
2840,John Carter,PG-13,2012-03-09,132,51.0,6.6
2841,Act of Valor,R,2012-02-24,110,40.0,6.5
2842,This Is 40,R,2012-12-21,134,59.0,6.2
2843,Contraband,R,2012-01-13,109,51.0,6.4
2844,Looper,R,2012-09-28,113,84.0,7.4
2845,Battleship,PG-13,2012-05-18,131,41.0,5.8
2846,Pitch Perfect,PG-13,2012-10-05,112,66.0,7.1
2847,Mirror Mirror,PG,2012-03-30,106,46.0,5.6
2848,Chronicle,PG-13,2012-02-03,84,69.0,7.0
2850,Underworld: Awakening,R,2012-01-20,88,39.0,6.3
2851,The Lucky One,PG-13,2012-04-20,101,39.0,6.5
2852,The Dictator,R,2012-05-16,83,58.0,6.4
2854,American Reunion,R,2012-04-06,113,49.0,6.7
2855,ParaNorman,PG,2012-08-17,92,72.0,7.0
2856,This Means War,PG-13,2012-02-17,103,31.0,6.3
2857,Project X,R,2012-03-02,88,48.0,6.6
2858,The Woman in Black,PG-13,2012-02-03,95,62.0,6.4
2859,Paranormal Activity 4,R,2012-10-19,88,40.0,4.6
2860,The Devil Inside,R,2012-01-06,83,18.0,4.2
2861,The Odd Life of Timothy Green,PG,2012-08-15,105,47.0,6.6
2862,Ghost Rider: Spirit of Vengeance,PG-13,2012-02-17,96,34.0,4.3
2863,The Grey,R,2012-01-27,117,64.0,6.8
2864,Red Tails,PG-13,2012-01-20,125,46.0,5.9
2865,The Possession,PG-13,2012-08-31,92,45.0,5.9
2867,Sinister,R,2012-10-12,110,53.0,6.8
2868,Savages,R,2012-07-06,131,59.0,6.5
2869,The Best Exotic Marigold Hotel,PG-13,2012-05-25,124,62.0,7.3
2870,Moonrise Kingdom,PG-13,2012-06-29,94,84.0,7.8
2871,Here Comes the Boom,PG,2012-10-12,105,40.0,6.4
2873,The Three Stooges,PG,2012-04-13,92,56.0,5.1
2874,Resident Evil: Retribution,R,2012-09-14,95,39.0,5.4
2875,The Cabin in the Woods,R,2012-04-13,95,72.0,7.0
2876,What to Expect When You're Expecting,PG-13,2012-05-18,110,41.0,5.7
2877,End of Watch,R,2012-09-21,109,68.0,7.6
2878,Rock of Ages,PG-13,2012-06-15,123,47.0,5.9
2879,Abraham Lincoln: Vampire Hunter,R,2012-06-22,105,42.0,5.9
2880,Lawless,R,2012-08-29,116,58.0,7.3
2881,The Guilt Trip,PG-13,2012-12-19,95,50.0,5.7
2882,That's My Boy,R,2012-06-15,116,31.0,5.5
2884,Frankenweenie,PG,2012-10-05,87,74.0,6.9
2885,Step Up Revolution,PG-13,2012-07-27,99,43.0,6.4
2887,The Watch,R,2012-07-27,102,36.0,5.7
2888,2016: Obama's America,PG,2012-08-24,87,26.0,5.0
2889,House at the End of the Street,PG-13,2012-09-21,101,31.0,5.6
2891,Joyful Noise,PG-13,2012-01-13,118,44.0,5.8
2892,The Iron Lady,PG-13,2012-01-13,105,52.0,6.4
2893,Chimpanzee,G,2012-04-20,78,57.0,7.2
2894,The Five-Year Engagement,R,2012-04-27,124,62.0,6.2
2895,Cloud Atlas,R,2012-10-26,172,55.0,7.4
2896,One for the Money,PG-13,2012-01-27,91,22.0,5.3
2897,Alex Cross,PG-13,2012-10-19,101,30.0,5.2
2900,Premium Rush,PG-13,2012-08-24,91,66.0,6.5
2901,Big Miracle,PG,2012-02-03,107,61.0,6.5
2902,Kari-gurashi no Arietti,G,2012-02-17,94,80.0,7.6
2904,Haywire,R,2012-01-20,93,67.0,5.8
2905,Man on a Ledge,PG-13,2012-01-27,102,40.0,6.6
2906,A Thousand Words,PG-13,2012-03-09,91,26.0,5.9
2908,The Perks of Being a Wallflower,PG-13,2012-10-12,103,67.0,7.9
2910,Wanderlust,R,2012-02-24,98,53.0,5.6
2911,Safe,R,2012-04-27,94,55.0,6.5
2912,To Rome with Love,R,2012-07-06,112,54.0,6.3
2913,The Master,R,2012-09-21,138,86.0,7.2
2914,The Raven,R,2012-04-27,110,44.0,6.4
2915,The Man with the Iron Fists,R,2012-11-02,95,51.0,5.4
2916,Seven Psychopaths,R,2012-10-12,110,66.0,7.2
2917,Killing Them Softly,R,2012-11-30,97,64.0,6.2
2918,To the Arctic 3D,G,2012-04-20,40,48.0,6.6
2919,Lockout,PG-13,2012-04-13,95,48.0,6.1
2921,Dredd,R,2012-09-21,95,60.0,7.1
2923,Anna Karenina,R,2012-09-07,129,63.0,6.6
2924,Beasts of the Southern Wild,PG-13,2012-07-05,93,86.0,7.3
2925,Silent House,R,2012-03-09,86,49.0,5.3
2926,Cirque du Soleil: Worlds Away,PG,2012-12-21,91,51.0,6.8
2927,People Like Us,PG-13,2012-06-29,114,49.0,7.1
2928,Gone,PG-13,2012-02-24,94,36.0,5.9
2930,Fun Size,PG-13,2012-10-26,86,37.0,5.4
2931,Bernie,PG-13,2012-06-22,104,75.0,6.8
2932,Salmon Fishing in the Yemen,PG-13,2012-04-20,107,58.0,6.8
2933,Arbitrage,R,2012-09-14,107,73.0,6.6
2934,Friends with Kids,R,2012-03-16,107,55.0,6.1
2935,Seeking a Friend for the End of the World,R,2012-06-22,101,59.0,6.7
2936,In Darkness,Not Rated,2018-05-25,110,59.0,5.8
2937,The Collection,R,2012-11-30,82,38.0,6.1
2938,Amour,PG-13,2012-09-20,127,94.0,7.9
2939,Hyde Park on Hudson,R,2013-02-01,94,55.0,5.9
2940,Hitchcock,PG-13,2012-12-14,98,55.0,6.8
2941,Chasing Mavericks,PG,2012-10-26,116,45.0,7.1
2942,The Sessions,R,2012-11-16,95,79.0,7.2
2943,Casa de mi Padre,R,2012-05-11,84,52.0,5.5
2944,For Greater Glory: The True Story of Cristiada,R,2012-06-01,145,35.0,6.6
2945,October Baby,PG-13,2012-03-23,107,32.0,6.7
2946,Won't Back Down,PG,2012-09-28,121,42.0,6.4
2947,The Apparition,PG-13,2012-08-24,82,18.0,4.1
2948,"Jeff, Who Lives at Home",R,2012-03-30,83,60.0,6.5
2949,Goon,R,2012-02-24,92,64.0,6.8
2950,Serbuan maut,R,2012-04-13,101,73.0,7.6
2951,Safety Not Guaranteed,R,2012-06-15,86,72.0,7.0
2952,Searching for Sugar Man,PG-13,2012-07-26,86,79.0,8.2
2953,The Cold Light of Day,PG-13,2012-09-07,93,22.0,4.9
2956,Robot & Frank,PG-13,2012-09-19,89,67.0,7.1
2957,Last Ounce of Courage,PG,2012-09-14,101,11.0,3.8
2960,Talaash,Not Rated,2012-11-30,140,65.0,7.2
2961,Samsara,PG-13,2012-08-23,102,65.0,8.5
2962,Girl in Progress,PG-13,2012-08-10,93,45.0,5.6
2964,Ruby Sparks,R,2012-09-06,104,67.0,7.2
2969,Sleepwalk with Me,PG-13,2013-04-04,81,71.0,6.8
2972,Crooked Arrows,PG-13,2012-05-18,105,42.0,6.0
2973,Hysteria,R,2011-12-14,100,53.0,6.7
2974,We Need to Talk About Kevin,R,2011-10-21,112,68.0,7.5
2975,Stories We Tell,PG-13,2013-01-17,108,91.0,7.6
2976,Your Sister's Sister,R,2012-06-29,90,72.0,6.7
2978,A Late Quartet,R,2012-11-23,105,67.0,7.1
2979,En kongelig affære,R,2012-03-29,137,73.0,7.5
2981,Le gamin au vélo,PG-13,2011-05-18,87,87.0,7.4
2982,Les adieux à la reine,R,2012-03-21,100,67.0,6.2
2983,Woman Thou Art Loosed: On the 7th Day,PG-13,2012-04-13,101,29.0,5.0
2984,Killer Joe,Unrated,2012-06-29,102,62.0,6.7
2986,"For a Good Time, Call...",R,2012-11-02,85,55.0,6.0
2987,Take This Waltz,R,2012-07-06,116,68.0,6.6
2988,Hodejegerne,R,2011-08-26,96,72.0,7.5
2990,The Deep Blue Sea,R,2011-11-25,98,82.0,6.2
2991,Burn,R,2019-08-23,88,50.0,5.7
2992,The Oogieloves in the Big Balloon Adventure,G,2012-08-29,88,32.0,2.0
2994,Damsels in Distress,PG-13,2012-04-26,99,67.0,5.7
2995,Diana Vreeland: The Eye Has to Travel,PG-13,2012-09-21,86,69.0,7.5
2996,Rampart,R,2012-02-24,108,70.0,5.8
2999,Midnight's Children,Not Rated,2012-12-26,146,56.0,6.2
3001,Bill W.,Unrated,2012-05-18,104,69.0,7.7
3002,Darling Companion,PG-13,2012-05-24,103,41.0,5.1
3005,Coriolanus,R,2012-01-20,123,79.0,6.1
3006,Cosmopolis,R,2012-05-25,109,58.0,5.1
3010,The Paperboy,R,2012-10-17,107,45.0,5.8
3012,Holy Motors,Not Rated,2012-07-04,115,84.0,7.1
3013,2 Days in New York,R,2012-03-28,96,61.0,6.0
3014,Chasing Ice,PG-13,2012-12-14,75,75.0,7.8
3015,Not Fade Away,R,2013-07-19,112,65.0,6.0
3017,Blue Like Jazz,PG-13,2012-03-13,108,48.0,5.9
3018,W.E.,R,2012-01-20,119,37.0,6.3
3020,Being Flynn,R,2012-04-19,102,53.0,6.4
3022,Et maintenant on va où?,PG-13,2011-09-14,110,60.0,7.5
3024,Ai Weiwei: Never Sorry,R,2012-06-14,91,81.0,7.6
3025,Habemus Papam,Not Rated,2011-04-15,102,64.0,6.7
3026,The Flat,Not Rated,2012-06-14,97,83.0,6.9
3027,Inch'Allah,R,2013-08-16,102,47.0,6.9
3028,Bachelorette,R,2012-09-06,87,53.0,5.3
3030,Seeking Justice,R,2011-09-02,105,38.0,6.2
3031,Sound of My Voice,R,2012-08-03,85,67.0,6.6
3033,La fille du puisatier,Not Rated,2011-04-20,107,67.0,7.0
3035,Smashed,R,2012-12-14,81,71.0,6.8
3037,The Oranges,R,2012-10-05,90,46.0,5.8
3038,Branded,R,2012-09-07,106,20.0,4.6
3040,Red Hook Summer,R,2013-05-17,121,48.0,5.0
3042,The Central Park Five,Not Rated,2014-04-25,119,79.0,7.7
3043,Compliance,R,2012-09-26,90,68.0,6.4
3044,Liberal Arts,PG-13,2012-10-05,97,55.0,6.7
3045,Gianni e le donne,Not Rated,2011-02-11,90,65.0,6.3
3046,Jin ling shi san chai,R,2011-12-16,146,46.0,7.6
3047,West of Memphis,R,2012-11-22,147,80.0,7.9
3048,Whores' Glory,Not Rated,2012-04-27,110,73.0,7.2
3049,Stolen,R,2012-09-06,96,43.0,5.5
